8dc24ba152ee964713be1ed8bbcf41bc,1,1
6b530c57282f88732890aaeda25e8c95,2,1
54e1d18a1be572c2fea8615b472f8fd2,2,1
e009710ca848a7534b8f60c74c0ec1ef,2,1
e9d5db44d93e407a2b2b8af030470352,2,1
347d31c979ebb8638487c0f8725bd3af,1,1
e21f62122e06a750f67f7eee0ae0f469,2,1
9fb7982329d35f89213dfeaa1e1eaccb,2,1
f13604d4145e97df715658c5e13c2881,0,1
d902db5a5a452a2ae3449f4ad9936add,0,1
e09177a806c23c28cb75061ac1aed21b,2,1
b8344253180e48ee35188d54324cf25f,1,1
2ecb164d6da5d7d82b58b766ff178968,1,1
226c5b826a64838146eb981ac849773a,1,1
4f62ac66f9a48dfb56c629e0cef665e1,1,1
9462de448e369c9e76c3b057028e0b42,0,1
a3d22f7a5bbb854abc230f8c3ed8725a,0,1
a4e40304b0604adacf6307c275f2a234,0,1
